ticket_id,customer_id,ticket_date,issue_type,resolution_status,resolution_days
304038,101368,2024-04-23,Failed Transaction,Open,3
304039,101191,2024-04-26,Failed Transaction,Escalated,4
304040,100356,2024-01-20,Failed Transaction,Resolved,1
304041,100112,2024-01-25,Account Service,Resolved,3
304042,100196,2024-02-27,App Issue,Resolved,7
304043,100795,2024-03-17,App Issue,Resolved,3
304044,100305,2024-03-18,App Issue,Resolved,2
304045,101421,2024-02-25,Failed Transaction,Open,15
304046,100101,2024-03-20,App Issue,Resolved,5
304047,101205,2024-01-28,Failed Transaction,Resolved,15
304048,101745,2024-03-09,Failed Transaction,Resolved,15
304049,101392,2024-02-27,App Issue,Resolved,3
304050,100127,2024-01-04,Failed Transaction,Resolved,2
304051,100497,2024-03-03,App Issue,Open,2
304052,101097,2024-03-25,Refund Delay,Open,7
304053,100451,2024-03-02,Failed Transaction,Open,15
304054,100177,2024-01-30,Failed Transaction,Resolved,2
304055,100892,2024-02-06,App Issue,Resolved,7
304056,101401,2024-04-23,Failed Transaction,Open,3
304057,100879,2024-05-01,Account Service,Resolved,1
304058,100126,2024-02-10,App Issue,Resolved,10
304059,101275,2024-02-22,Refund Delay,Resolved,7
304060,101758,2024-03-25,Failed Transaction,Resolved,5
304061,101103,2024-03-20,Refund Delay,Resolved,2
304062,101503,2024-02-12,Refund Delay,Escalated,2
304063,101395,2024-02-04,Account Service,Resolved,3
304064,101009,2024-01-08,App Issue,Resolved,7
304065,101188,2024-03-24,Refund Delay,Resolved,3
304066,101515,2024-04-11,App Issue,Open,10
304067,101812,2024-04-29,Failed Transaction,Open,10
304068,100599,2024-03-17,Failed Transaction,Resolved,7
304069,101073,2024-03-15,Failed Transaction,Resolved,15
304070,100158,2024-03-31,Refund Delay,Resolved,7
304071,101814,2024-04-03,Failed Transaction,Escalated,1
304072,101100,2024-03-26,Fraud Concern,Resolved,1
304073,101318,2024-04-07,Refund Delay,Resolved,5
304074,100437,2024-02-12,Refund Delay,Open,3
304075,100799,2024-02-27,Failed Transaction,Resolved,15
304076,100374,2024-03-22,Failed Transaction,Resolved,10
304077,100538,2024-03-24,Refund Delay,Open,7
304078,101118,2024-04-11,App Issue,Escalated,15
304079,100236,2024-02-02,Failed Transaction,Resolved,10
304080,100903,2024-01-25,Fraud Concern,Resolved,10
304081,101746,2024-02-17,Failed Transaction,Resolved,3
304082,100865,2024-04-02,Failed Transaction,Open,2
304083,101182,2024-02-18,Failed Transaction,Resolved,7
304084,101870,2024-04-06,Failed Transaction,Resolved,2
304085,101450,2024-03-22,App Issue,Resolved,5
304086,101925,2024-02-19,Failed Transaction,Resolved,2
304087,101520,2024-01-13,App Issue,Resolved,5
304088,101729,2024-04-14,App Issue,Resolved,3
304089,101406,2024-04-06,Failed Transaction,Resolved,1
304090,100003,2024-02-12,App Issue,Open,5
304091,100575,2024-04-06,Refund Delay,Resolved,15
304092,100489,2024-04-06,Failed Transaction,Resolved,15
304093,101879,2024-02-26,Failed Transaction,Open,10
304094,101970,2024-01-30,Failed Transaction,Resolved,10
304095,100099,2024-04-18,App Issue,Resolved,1
304096,101515,2024-03-06,Refund Delay,Resolved,4
304097,101874,2024-01-12,Refund Delay,Resolved,1
304098,100640,2024-03-05,Failed Transaction,Open,7
304099,100991,2024-02-10,Failed Transaction,Resolved,5
304100,100013,2024-03-17,Refund Delay,Open,1
304101,100336,2024-01-03,Refund Delay,Open,2
304102,101685,2024-02-06,Refund Delay,Resolved,15
304103,101237,2024-04-21,Failed Transaction,Open,1
304104,101955,2024-02-27,Fraud Concern,Resolved,4
304105,101645,2024-01-07,App Issue,Escalated,5
304106,100278,2024-03-31,App Issue,Resolved,10
304107,101343,2024-04-09,Refund Delay,Resolved,4
304108,101665,2024-01-28,App Issue,Resolved,7
304109,100169,2024-01-23,Failed Transaction,Resolved,3
304110,100400,2024-04-03,Refund Delay,Resolved,5
304111,100646,2024-02-28,Refund Delay,Escalated,5
304112,101658,2024-04-11,Refund Delay,Open,7
304113,100418,2024-05-01,Refund Delay,Resolved,15
304114,101470,2024-04-26,Account Service,Open,3
304115,101479,2024-02-01,Failed Transaction,Resolved,2
304116,101935,2024-04-15,App Issue,Resolved,5
304117,100502,2024-04-06,Refund Delay,Resolved,3
304118,100934,2024-04-01,Refund Delay,Resolved,7
304119,101661,2024-01-31,Fraud Concern,Resolved,15
304120,101348,2024-04-11,Refund Delay,Open,15
304121,100026,2024-04-03,Failed Transaction,Resolved,10
304122,101516,2024-04-14,Failed Transaction,Open,3
304123,100529,2024-01-29,Refund Delay,Resolved,15
304124,101606,2024-02-18,Fraud Concern,Resolved,5
304125,100999,2024-01-13,Failed Transaction,Resolved,2
304126,101152,2024-05-01,Fraud Concern,Resolved,3
304127,100020,2024-02-06,Refund Delay,Escalated,5
304128,101986,2024-02-23,Failed Transaction,Open,7
304129,101478,2024-03-31,Failed Transaction,Resolved,1
304130,101563,2024-01-28,Refund Delay,Resolved,1
304131,100072,2024-04-19,Refund Delay,Resolved,4
304132,101727,2024-03-25,App Issue,Resolved,3
304133,101711,2024-04-02,Refund Delay,Resolved,1
304134,100654,2024-04-18,Refund Delay,Resolved,3
304135,100174,2024-02-01,Refund Delay,Open,4
304136,101805,2024-03-04,Failed Transaction,Resolved,15
304137,101146,2024-04-02,App Issue,Open,5
304138,101661,2024-01-30,Account Service,Resolved,3
304139,100975,2024-01-16,App Issue,Resolved,4
304140,100565,2024-01-05,App Issue,Resolved,5
304141,100814,2024-03-22,Fraud Concern,Open,10
304142,101062,2024-02-07,Fraud Concern,Resolved,7
304143,100806,2024-03-16,Fraud Concern,Resolved,7
304144,100718,2024-03-29,Failed Transaction,Resolved,7
304145,100731,2024-03-18,Failed Transaction,Resolved,2
304146,101279,2024-04-19,App Issue,Resolved,10
304147,101578,2024-02-18,Fraud Concern,Resolved,15
304148,100348,2024-03-10,Failed Transaction,Resolved,4
304149,101729,2024-03-26,App Issue,Resolved,2
304150,101422,2024-04-17,Refund Delay,Escalated,1
304151,101449,2024-03-22,App Issue,Resolved,7
304152,101107,2024-01-01,Account Service,Escalated,10
304153,101762,2024-04-12,Failed Transaction,Resolved,2
304154,101265,2024-01-09,Refund Delay,Resolved,5
304155,101744,2024-04-14,Refund Delay,Open,7
304156,100312,2024-02-17,Account Service,Resolved,15
304157,101294,2024-02-16,Failed Transaction,Resolved,5
304158,101429,2024-04-08,Account Service,Open,4
304159,100673,2024-01-14,Failed Transaction,Resolved,5
304160,100410,2024-01-16,Account Service,Escalated,15
304161,101740,2024-04-19,Failed Transaction,Resolved,4
304162,101440,2024-01-07,Fraud Concern,Resolved,7
304163,101919,2024-01-15,App Issue,Resolved,1
304164,101540,2024-04-16,Account Service,Resolved,10
304165,100689,2024-01-21,Account Service,Resolved,5
304166,100785,2024-02-23,Fraud Concern,Resolved,10
304167,102000,2024-02-09,Fraud Concern,Resolved,10
304168,101825,2024-02-11,Account Service,Resolved,1
304169,101881,2024-03-24,Refund Delay,Resolved,3
304170,100112,2024-04-30,Failed Transaction,Open,7
304171,100751,2024-02-04,App Issue,Resolved,1
304172,101473,2024-04-04,Failed Transaction,Resolved,4
304173,100631,2024-02-21,Failed Transaction,Resolved,15
304174,101004,2024-04-07,App Issue,Resolved,2
304175,100326,2024-04-15,Failed Transaction,Resolved,3
304176,101079,2024-03-17,Fraud Concern,Escalated,4
304177,101477,2024-04-20,Fraud Concern,Resolved,7
304178,101138,2024-02-21,App Issue,Open,2
304179,101731,2024-04-10,Failed Transaction,Escalated,10
304180,101605,2024-01-20,Refund Delay,Resolved,10
304181,101185,2024-03-07,Failed Transaction,Resolved,15
304182,101355,2024-02-29,Failed Transaction,Resolved,10
304183,100001,2024-03-24,Failed Transaction,Resolved,1
304184,100817,2024-01-14,Failed Transaction,Resolved,7
304185,101118,2024-01-03,Refund Delay,Escalated,5
304186,101856,2024-01-30,Refund Delay,Escalated,2
304187,101227,2024-03-23,Refund Delay,Resolved,1
304188,101514,2024-03-24,Failed Transaction,Resolved,7
304189,101515,2024-04-13,Refund Delay,Resolved,1
304190,101060,2024-04-20,Failed Transaction,Resolved,7
304191,101039,2024-02-15,Failed Transaction,Open,1
304192,101542,2024-01-14,App Issue,Resolved,10
304193,100356,2024-04-17,Failed Transaction,Resolved,4
304194,101176,2024-01-17,Fraud Concern,Resolved,5
304195,100732,2024-01-12,Account Service,Resolved,2
304196,100528,2024-01-20,Fraud Concern,Resolved,10
304197,100485,2024-03-28,Fraud Concern,Open,5
304198,100606,2024-03-07,Failed Transaction,Resolved,4
304199,100499,2024-03-15,Account Service,Resolved,7
304200,101452,2024-02-09,App Issue,Resolved,10
304201,101792,2024-04-18,Fraud Concern,Open,4
304202,101858,2024-02-27,Failed Transaction,Resolved,15
304203,101018,2024-04-16,Refund Delay,Resolved,4
304204,100421,2024-03-11,App Issue,Resolved,10
304205,101883,2024-02-28,Failed Transaction,Resolved,10
304206,100794,2024-01-12,Refund Delay,Open,5
304207,100389,2024-02-23,App Issue,Resolved,1
304208,101435,2024-01-26,Account Service,Resolved,10
304209,101201,2024-01-09,Failed Transaction,Resolved,1
304210,100228,2024-03-02,Failed Transaction,Open,7
304211,101325,2024-04-30,Failed Transaction,Resolved,1
304212,101616,2024-03-09,Refund Delay,Open,3
304213,100300,2024-03-08,Refund Delay,Escalated,3
304214,101088,2024-02-04,App Issue,Open,15
304215,100107,2024-04-19,Account Service,Resolved,4
304216,100266,2024-01-11,Account Service,Resolved,5
304217,100699,2024-01-24,Failed Transaction,Open,2
304218,100783,2024-04-02,Failed Transaction,Resolved,4
304219,100680,2024-04-10,Failed Transaction,Resolved,3
304220,100758,2024-02-17,App Issue,Resolved,7
304221,100438,2024-01-10,Account Service,Resolved,5
304222,101156,2024-04-15,Failed Transaction,Resolved,10
304223,100092,2024-03-01,Refund Delay,Resolved,1
304224,101261,2024-04-14,Failed Transaction,Resolved,2
304225,101942,2024-04-20,Failed Transaction,Resolved,5
304226,100215,2024-03-10,Refund Delay,Open,3
304227,100423,2024-01-25,Refund Delay,Resolved,7
304228,101255,2024-01-21,Account Service,Resolved,2
304229,101618,2024-01-29,App Issue,Escalated,7
304230,100910,2024-02-11,Failed Transaction,Escalated,7
304231,100779,2024-03-03,App Issue,Resolved,3
304232,101069,2024-02-23,Refund Delay,Escalated,15
304233,101407,2024-02-22,Refund Delay,Resolved,5
304234,100933,2024-01-08,Failed Transaction,Resolved,1
304235,100898,2024-02-20,Refund Delay,Resolved,2
304236,100732,2024-02-16,Failed Transaction,Resolved,3
304237,100063,2024-03-10,Account Service,Resolved,15
304238,101487,2024-02-28,Failed Transaction,Resolved,10
304239,100806,2024-01-20,App Issue,Resolved,3
304240,101527,2024-02-19,Failed Transaction,Escalated,5
304241,101720,2024-03-31,App Issue,Open,2
304242,100482,2024-01-06,Fraud Concern,Escalated,1
304243,100160,2024-02-24,Refund Delay,Resolved,15
304244,100474,2024-01-07,Failed Transaction,Open,1
304245,100192,2024-04-02,App Issue,Resolved,2
304246,101335,2024-02-23,Fraud Concern,Resolved,1
304247,100353,2024-04-27,Fraud Concern,Resolved,5
304248,101100,2024-04-05,Failed Transaction,Resolved,4
304249,100355,2024-01-30,Failed Transaction,Resolved,10
304250,100275,2024-01-22,Failed Transaction,Resolved,10
304251,101477,2024-04-16,Failed Transaction,Resolved,10
304252,100966,2024-02-28,App Issue,Resolved,7
304253,101125,2024-01-23,Failed Transaction,Resolved,2
304254,100778,2024-01-31,Refund Delay,Open,5
304255,101687,2024-01-26,Failed Transaction,Resolved,15
304256,101071,2024-04-21,Failed Transaction,Resolved,7
304257,100390,2024-03-07,Failed Transaction,Resolved,5
304258,100880,2024-02-28,Failed Transaction,Resolved,15
304259,101889,2024-01-02,App Issue,Resolved,3
304260,101142,2024-01-13,Refund Delay,Open,2
304261,101039,2024-01-10,Failed Transaction,Resolved,10
304262,101696,2024-03-20,Failed Transaction,Resolved,15
304263,100261,2024-04-23,App Issue,Resolved,3
304264,101948,2024-03-16,Refund Delay,Resolved,7
304265,101662,2024-02-15,Failed Transaction,Escalated,1
304266,100302,2024-01-22,Fraud Concern,Resolved,3
304267,100358,2024-01-22,Account Service,Resolved,10
304268,101855,2024-02-18,Failed Transaction,Resolved,2
304269,101038,2024-03-03,App Issue,Escalated,5
304270,101782,2024-03-06,Account Service,Resolved,15
304271,101217,2024-02-24,Failed Transaction,Escalated,7
304272,100474,2024-02-14,Refund Delay,Resolved,3
304273,100088,2024-01-22,Fraud Concern,Resolved,7
304274,100541,2024-01-30,App Issue,Resolved,7
304275,100479,2024-01-15,Failed Transaction,Resolved,2
304276,100743,2024-01-16,Fraud Concern,Resolved,5
304277,100531,2024-03-31,Refund Delay,Resolved,3
304278,101191,2024-01-22,Refund Delay,Resolved,7
304279,101730,2024-01-21,Refund Delay,Resolved,10
304280,101244,2024-02-06,Refund Delay,Escalated,15
304281,101610,2024-03-22,Refund Delay,Resolved,1
304282,101400,2024-03-04,Refund Delay,Escalated,4
304283,101746,2024-02-05,Account Service,Escalated,2
304284,100120,2024-03-30,App Issue,Resolved,4
304285,100747,2024-04-16,Failed Transaction,Resolved,3
304286,100515,2024-02-17,Failed Transaction,Resolved,3
304287,101152,2024-02-16,Refund Delay,Resolved,15
304288,100416,2024-01-04,Refund Delay,Open,15
304289,101520,2024-04-25,Failed Transaction,Resolved,7
304290,101806,2024-02-20,Refund Delay,Resolved,4
304291,100457,2024-04-01,Failed Transaction,Resolved,4
304292,100099,2024-04-06,Account Service,Open,10
304293,100861,2024-02-27,App Issue,Resolved,10
304294,101106,2024-01-18,App Issue,Resolved,1
304295,100137,2024-03-13,App Issue,Open,2
304296,101131,2024-01-20,App Issue,Resolved,1
304297,101967,2024-04-15,Failed Transaction,Resolved,3
304298,100804,2024-01-25,App Issue,Open,15
304299,101953,2024-01-13,Fraud Concern,Open,3
304300,101764,2024-04-12,Failed Transaction,Escalated,4
304301,100720,2024-03-22,Failed Transaction,Resolved,10
304302,101022,2024-03-02,Failed Transaction,Resolved,10
304303,101810,2024-03-26,Refund Delay,Resolved,15
304304,101712,2024-03-21,Refund Delay,Resolved,3
304305,101478,2024-02-15,Refund Delay,Resolved,1
304306,100022,2024-03-29,Failed Transaction,Resolved,2
304307,100585,2024-04-22,Refund Delay,Open,5
304308,100043,2024-03-26,Failed Transaction,Open,3
304309,100651,2024-03-15,Failed Transaction,Resolved,15
304310,100071,2024-02-18,Refund Delay,Resolved,3
304311,101161,2024-03-06,Failed Transaction,Resolved,4
304312,101635,2024-02-05,Fraud Concern,Resolved,2
304313,100351,2024-03-25,App Issue,Resolved,3
304314,100929,2024-02-24,Failed Transaction,Resolved,10
304315,101497,2024-04-06,Fraud Concern,Open,2
304316,101018,2024-01-16,Account Service,Resolved,3
304317,100604,2024-04-01,App Issue,Escalated,5
304318,100895,2024-04-05,Refund Delay,Resolved,4
304319,101414,2024-01-15,Failed Transaction,Resolved,3
304320,101425,2024-02-17,Failed Transaction,Escalated,1
304321,101042,2024-05-03,Account Service,Resolved,4
304322,101936,2024-03-07,Failed Transaction,Open,10
304323,101604,2024-04-17,Fraud Concern,Resolved,7
304324,100691,2024-01-14,Failed Transaction,Open,2
304325,101305,2024-01-27,Failed Transaction,Resolved,7
304326,100699,2024-01-18,App Issue,Resolved,4
304327,101332,2024-04-09,App Issue,Resolved,5
304328,101793,2024-02-18,Failed Transaction,Resolved,4
304329,100561,2024-02-20,Fraud Concern,Open,10
304330,101166,2024-04-04,Refund Delay,Resolved,3
304331,100855,2024-02-11,Refund Delay,Resolved,7
304332,101431,2024-01-11,App Issue,Open,2
304333,101031,2024-01-04,Failed Transaction,Resolved,2
304334,100695,2024-04-08,Failed Transaction,Escalated,7
304335,101904,2024-03-25,Account Service,Resolved,10
304336,100966,2024-04-25,App Issue,Resolved,3
304337,101477,2024-03-22,Refund Delay,Resolved,1
304338,101089,2024-04-25,App Issue,Resolved,5
304339,100119,2024-03-31,Refund Delay,Resolved,1
304340,100438,2024-02-26,Failed Transaction,Open,10
304341,101612,2024-03-14,Failed Transaction,Resolved,15
304342,101958,2024-04-09,App Issue,Resolved,1
304343,101853,2024-02-02,App Issue,Open,4
304344,100219,2024-03-20,Refund Delay,Resolved,1
304345,100244,2024-02-25,Failed Transaction,Resolved,3
304346,101051,2024-02-13,App Issue,Escalated,15
304347,101766,2024-04-17,Fraud Concern,Resolved,10
304348,100534,2024-02-06,App Issue,Resolved,5
304349,101207,2024-02-23,Failed Transaction,Resolved,5
304350,100508,2024-01-14,Refund Delay,Resolved,1
304351,100560,2024-04-11,App Issue,Open,15
304352,100041,2024-03-30,Refund Delay,Resolved,3
304353,100933,2024-02-10,Failed Transaction,Resolved,4
304354,100852,2024-01-15,App Issue,Open,7
304355,100046,2024-04-13,App Issue,Resolved,15
304356,100704,2024-03-24,Failed Transaction,Resolved,2
304357,101211,2024-03-12,App Issue,Open,7
304358,100021,2024-01-25,App Issue,Open,10
304359,101190,2024-03-28,Failed Transaction,Resolved,15
304360,100562,2024-01-09,Refund Delay,Escalated,15
304361,101181,2024-03-19,Fraud Concern,Open,2
304362,100549,2024-03-18,Fraud Concern,Resolved,3
304363,100394,2024-02-02,Fraud Concern,Resolved,2
304364,100806,2024-01-21,Refund Delay,Resolved,15
304365,100933,2024-03-02,Failed Transaction,Resolved,15
304366,100206,2024-02-29,Failed Transaction,Resolved,1
304367,101716,2024-03-18,Fraud Concern,Resolved,15
304368,101203,2024-03-15,App Issue,Open,15
304369,100709,2024-01-20,Failed Transaction,Resolved,3
304370,100779,2024-01-16,Refund Delay,Resolved,5
304371,100976,2024-01-31,Refund Delay,Resolved,15
304372,100927,2024-02-13,Failed Transaction,Resolved,5
304373,101033,2024-03-11,Failed Transaction,Resolved,2
304374,101629,2024-02-05,Fraud Concern,Resolved,15
304375,100175,2024-01-04,Failed Transaction,Resolved,15
304376,100943,2024-02-06,App Issue,Resolved,2
304377,100266,2024-04-08,App Issue,Escalated,1
304378,101215,2024-04-07,App Issue,Resolved,7
304379,101804,2024-03-30,Failed Transaction,Open,4
304380,101288,2024-01-17,Failed Transaction,Resolved,4
304381,100075,2024-04-01,App Issue,Open,2
304382,100348,2024-01-24,Account Service,Escalated,1
304383,101105,2024-04-13,App Issue,Resolved,5
304384,100743,2024-03-25,App Issue,Resolved,2
304385,100527,2024-04-27,App Issue,Resolved,10
304386,100446,2024-03-13,App Issue,Resolved,3
304387,100342,2024-03-23,Failed Transaction,Resolved,10
304388,100474,2024-03-16,App Issue,Resolved,4
304389,101859,2024-01-15,Refund Delay,Resolved,3
304390,100206,2024-03-17,Failed Transaction,Open,4
304391,101226,2024-04-28,Account Service,Resolved,2
304392,101537,2024-01-25,Failed Transaction,Resolved,15
304393,100999,2024-02-15,App Issue,Escalated,5
304394,100501,2024-01-13,Failed Transaction,Resolved,10
304395,100485,2024-03-04,Refund Delay,Resolved,1
304396,100358,2024-04-13,Fraud Concern,Resolved,1
304397,100129,2024-03-01,App Issue,Resolved,5
304398,100136,2024-03-06,Refund Delay,Resolved,5
304399,101038,2024-04-04,Refund Delay,Open,1
304400,101730,2024-03-02,App Issue,Open,10
304401,101827,2024-02-11,Fraud Concern,Resolved,5
304402,101174,2024-04-11,Refund Delay,Resolved,2
304403,101007,2024-01-05,Failed Transaction,Resolved,7
