transaction_id,account_id,transaction_date,transaction_type,channel,amount,transaction_status,merchant_category,fraud_flag
927684,501771,2024-03-04,UPI,Internet Banking,1851.93,Success,Healthcare,0
927685,501899,2024-03-23,Card,Internet Banking,724.27,Success,Utilities,0
927686,502270,2024-03-13,UPI,Mobile App,1382.46,Success,Education,0
927687,500235,2024-03-18,UPI,ATM,747.46,Success,Restaurants,0
927688,501800,2024-01-30,IMPS,ATM,24962.12,Success,Utilities,0
927689,500755,2024-01-21,ATM,Mobile App,1567.02,Success,Groceries,0
927690,500256,2024-02-17,UPI,UPI Partner,1038.76,Success,Healthcare,0
927691,500084,2024-04-16,UPI,Mobile App,1108.31,Success,Travel,0
927692,502256,2024-01-11,UPI,Mobile App,1504.46,Success,Groceries,0
927693,501445,2024-04-08,Card,Mobile App,1042.38,Success,Groceries,0
927694,501354,2024-03-24,Bill Payment,Internet Banking,445.09,Success,Electronics,0
927695,502115,2024-04-02,Card,Mobile App,1124.97,Success,Healthcare,0
927696,502048,2024-04-01,UPI,Mobile App,10313.47,Success,Education,0
927697,500308,2024-03-25,UPI,Mobile App,668.0,Success,Healthcare,0
927698,500232,2024-01-03,UPI,Mobile App,1322.15,Success,Fuel,0
927699,502003,2024-04-05,IMPS,ATM,4520.17,Success,Electronics,0
927700,501910,2024-04-29,NEFT,Mobile App,22856.05,Success,Electronics,0
927701,500507,2024-04-22,Card,Mobile App,3732.94,Success,Groceries,0
927702,502243,2024-02-10,NEFT,Internet Banking,7422.13,Success,Travel,0
927703,501512,2024-03-08,IMPS,Mobile App,5931.68,Reversed,Fuel,0
927704,500931,2024-01-26,Bill Payment,Internet Banking,9021.28,Success,Travel,0
927705,502031,2024-01-01,UPI,UPI Partner,826.53,Success,Restaurants,0
927706,500090,2024-01-31,UPI,UPI Partner,432.1,Success,Fuel,0
927707,500271,2024-01-29,IMPS,Mobile App,15049.2,Success,Utilities,0
927708,502043,2024-01-27,Card,Internet Banking,4227.49,Success,Education,0
927709,501787,2024-02-20,Card,UPI Partner,1007.48,Success,Education,0
927710,500725,2024-04-02,Bill Payment,Mobile App,872.99,Success,Fuel,0
927711,502181,2024-01-09,Card,Mobile App,2854.09,Success,Groceries,0
927712,500019,2024-01-20,UPI,Mobile App,4834.94,Success,Utilities,0
927713,502325,2024-01-25,Card,Internet Banking,16204.45,Success,Electronics,0
927714,501032,2024-04-21,NEFT,Mobile App,3113.38,Success,Electronics,0
927715,501436,2024-04-22,Card,Mobile App,2307.77,Success,Groceries,0
927716,501558,2024-01-12,UPI,Mobile App,2228.47,Success,Healthcare,0
927717,500555,2024-02-15,NEFT,ATM,61309.82,Success,Healthcare,0
927718,500442,2024-01-30,Bill Payment,UPI Partner,3259.67,Success,Education,0
927719,501937,2024-02-11,UPI,Mobile App,702.11,Success,Healthcare,0
927720,500580,2024-04-23,ATM,ATM,8119.13,Success,Education,0
927721,501609,2024-03-25,Card,Mobile App,5615.1,Success,Groceries,0
927722,502089,2024-02-14,UPI,ATM,699.35,Success,Healthcare,0
927723,501288,2024-02-06,Card,ATM,880.57,Success,Utilities,0
927724,501277,2024-01-14,ATM,Mobile App,11860.69,Success,Education,0
927725,501077,2024-03-26,IMPS,Mobile App,6432.17,Failed,Restaurants,0
927726,500160,2024-02-24,ATM,Mobile App,7113.24,Failed,Groceries,0
927727,500765,2024-04-17,UPI,UPI Partner,561.95,Success,Travel,0
927728,500815,2024-02-23,ATM,Mobile App,26510.54,Success,Fuel,0
927729,501709,2024-04-06,ATM,Mobile App,1892.28,Success,Travel,0
927730,501724,2024-04-26,UPI,Mobile App,443.85,Success,Fuel,0
927731,500577,2024-04-16,UPI,ATM,1577.9,Success,Education,0
927732,501376,2024-03-13,UPI,Internet Banking,1252.79,Success,Electronics,0
927733,502110,2024-02-20,UPI,Internet Banking,6340.62,Success,Fuel,0
927734,500764,2024-03-25,UPI,Internet Banking,2811.59,Success,Education,0
927735,501984,2024-03-22,IMPS,Internet Banking,56711.52,Success,Groceries,0
927736,501498,2024-03-06,UPI,Mobile App,2094.45,Success,Travel,0
927737,501572,2024-01-20,Card,Branch,4940.73,Success,Electronics,0
927738,501349,2024-01-18,UPI,Internet Banking,2073.37,Success,Education,0
927739,501687,2024-04-09,UPI,Branch,898.51,Success,Travel,0
927740,501542,2024-03-05,Card,Mobile App,848.28,Success,Travel,0
927741,502269,2024-04-07,ATM,Internet Banking,304.34,Success,Education,0
927742,501687,2024-04-12,Card,Internet Banking,1159.49,Success,Healthcare,0
927743,501106,2024-01-25,UPI,UPI Partner,3251.71,Failed,Healthcare,0
927744,501286,2024-03-14,ATM,Mobile App,6194.18,Success,Education,0
927745,502158,2024-04-07,Bill Payment,UPI Partner,1800.67,Success,Utilities,0
927746,500745,2024-01-02,UPI,Internet Banking,324.57,Success,Groceries,0
927747,501511,2024-03-21,UPI,ATM,369.94,Success,Groceries,0
927748,502237,2024-01-14,UPI,Mobile App,974.17,Success,Fuel,0
927749,500626,2024-02-19,Bill Payment,Branch,3475.83,Success,Electronics,0
927750,500023,2024-02-12,Bill Payment,Mobile App,1133.71,Success,Education,0
927751,501376,2024-03-19,Card,Mobile App,769.19,Success,Utilities,0
927752,501990,2024-01-16,Bill Payment,UPI Partner,5835.12,Success,Travel,0
927753,501664,2024-01-03,Bill Payment,Branch,1467.68,Success,Restaurants,0
927754,501883,2024-02-14,UPI,Mobile App,1107.49,Success,Travel,0
927755,500456,2024-04-16,Card,ATM,872.11,Success,Healthcare,0
927756,501409,2024-02-07,IMPS,Mobile App,16641.34,Success,Travel,0
927757,500953,2024-01-15,Card,Internet Banking,5536.31,Success,Restaurants,0
927758,501692,2024-01-24,NEFT,Internet Banking,5492.06,Success,Groceries,0
927759,501129,2024-02-18,Card,Mobile App,4819.25,Success,Groceries,0
927760,500328,2024-02-21,ATM,ATM,466.65,Success,Restaurants,0
927761,502326,2024-01-03,UPI,Branch,2939.44,Success,Groceries,0
927762,501016,2024-01-02,Card,Mobile App,852.32,Success,Travel,0
927763,500731,2024-03-21,UPI,Mobile App,975.64,Success,Fuel,0
927764,501923,2024-01-20,ATM,UPI Partner,28586.9,Success,Healthcare,0
927765,502151,2024-04-07,IMPS,Internet Banking,5300.64,Success,Utilities,0
927766,501123,2024-02-23,ATM,ATM,4281.45,Success,Electronics,0
927767,501778,2024-03-07,UPI,ATM,1633.03,Success,Healthcare,0
927768,502214,2024-04-09,Card,Mobile App,5851.47,Success,Utilities,0
927769,501324,2024-03-07,ATM,Branch,1003.37,Success,Education,0
927770,501327,2024-04-18,IMPS,Branch,3413.2,Success,Electronics,0
927771,500140,2024-03-08,Card,Mobile App,1020.93,Success,Travel,0
927772,501514,2024-01-28,Card,ATM,1107.37,Success,Travel,0
927773,500650,2024-03-21,UPI,UPI Partner,686.05,Success,Education,0
927774,500260,2024-01-11,UPI,UPI Partner,3976.29,Success,Utilities,0
927775,502175,2024-04-02,UPI,ATM,3212.37,Success,Healthcare,0
927776,502050,2024-04-02,UPI,Mobile App,2611.34,Success,Education,0
927777,500522,2024-03-22,Card,Mobile App,1672.79,Success,Restaurants,0
927778,500349,2024-03-01,Card,Mobile App,1889.15,Success,Fuel,0
927779,501608,2024-02-25,UPI,UPI Partner,258.39,Success,Education,0
927780,501598,2024-04-14,IMPS,Mobile App,3173.24,Success,Healthcare,0
927781,501414,2024-04-01,IMPS,Mobile App,5420.87,Success,Education,0
927782,501358,2024-03-12,Card,Internet Banking,4528.32,Success,Fuel,0
927783,501393,2024-04-04,Card,Mobile App,1267.6,Success,Restaurants,0
927784,501123,2024-02-22,NEFT,Branch,5144.73,Success,Electronics,0
927785,501060,2024-03-20,UPI,UPI Partner,699.59,Success,Electronics,0
927786,501555,2024-03-14,ATM,Branch,2363.56,Success,Education,0
927787,500157,2024-01-10,IMPS,Mobile App,2955.23,Success,Groceries,0
927788,500647,2024-04-23,Card,Mobile App,7465.41,Success,Travel,0
927789,500864,2024-02-10,UPI,Mobile App,277.58,Success,Fuel,0
927790,500925,2024-04-23,UPI,Internet Banking,255.91,Success,Healthcare,0
927791,502116,2024-04-15,UPI,Internet Banking,167.93,Success,Electronics,0
927792,502115,2024-02-09,UPI,ATM,649.08,Success,Fuel,0
927793,501437,2024-04-15,UPI,UPI Partner,464.57,Success,Education,0
927794,501933,2024-02-28,ATM,Mobile App,5257.0,Success,Restaurants,0
927795,500539,2024-04-02,ATM,Mobile App,16646.18,Success,Travel,0
927796,500857,2024-02-28,ATM,UPI Partner,5200.68,Success,Restaurants,0
927797,501622,2024-02-27,Card,Mobile App,12493.02,Success,Travel,0
927798,500682,2024-04-22,Bill Payment,Internet Banking,1016.21,Failed,Restaurants,0
927799,500402,2024-02-08,UPI,ATM,885.61,Success,Travel,0
927800,501153,2024-02-10,Card,Branch,7046.25,Success,Travel,0
927801,502156,2024-01-07,UPI,Mobile App,3291.37,Success,Travel,0
927802,500048,2024-03-11,Card,ATM,4582.01,Success,Restaurants,0
927803,501346,2024-02-25,UPI,Mobile App,770.47,Success,Restaurants,0
927804,501833,2024-03-27,ATM,Internet Banking,9381.08,Success,Electronics,0
927805,502347,2024-03-01,UPI,Branch,1107.59,Success,Travel,0
927806,502256,2024-03-08,Bill Payment,UPI Partner,2138.44,Success,Fuel,0
927807,501598,2024-01-03,UPI,UPI Partner,833.34,Success,Groceries,0
927808,501435,2024-01-11,UPI,Internet Banking,896.91,Success,Healthcare,0
927809,501385,2024-03-18,Bill Payment,Internet Banking,1278.66,Success,Restaurants,0
927810,501937,2024-02-03,IMPS,Internet Banking,1842.3,Success,Fuel,0
927811,501367,2024-04-26,NEFT,UPI Partner,16110.83,Success,Travel,0
927812,501865,2024-04-04,Card,Internet Banking,2716.32,Success,Utilities,0
927813,500881,2024-01-18,UPI,Internet Banking,181.06,Success,Utilities,0
927814,501623,2024-02-02,UPI,UPI Partner,1445.62,Failed,Utilities,0
927815,500751,2024-04-26,NEFT,Branch,12206.57,Success,Electronics,0
927816,500765,2024-01-06,Bill Payment,UPI Partner,1696.71,Success,Utilities,0
927817,501733,2024-04-27,Card,Mobile App,2003.06,Success,Restaurants,0
927818,501929,2024-03-19,UPI,Internet Banking,713.42,Success,Education,0
927819,500546,2024-03-21,Card,UPI Partner,9321.99,Success,Utilities,0
927820,501998,2024-01-04,UPI,Internet Banking,1235.42,Success,Restaurants,0
927821,502311,2024-01-21,ATM,Mobile App,25849.39,Success,Education,0
927822,500148,2024-01-24,Card,Mobile App,617.34,Success,Education,0
927823,502145,2024-03-24,Bill Payment,Mobile App,911.61,Success,Travel,0
927824,500700,2024-04-07,UPI,Mobile App,1219.23,Success,Utilities,0
927825,501810,2024-04-12,IMPS,Mobile App,4703.89,Success,Travel,0
927826,500642,2024-02-27,Card,UPI Partner,3685.46,Failed,Healthcare,0
927827,501939,2024-04-23,UPI,Mobile App,1104.57,Success,Groceries,0
927828,501315,2024-01-22,UPI,ATM,1167.59,Success,Healthcare,0
927829,500506,2024-04-15,IMPS,UPI Partner,26429.51,Success,Fuel,0
927830,501919,2024-03-31,Bill Payment,Mobile App,1106.42,Success,Education,0
927831,501153,2024-01-05,IMPS,UPI Partner,30281.39,Success,Electronics,0
927832,501093,2024-02-27,Card,UPI Partner,3711.89,Success,Groceries,0
927833,500402,2024-03-12,Bill Payment,Mobile App,3158.47,Success,Healthcare,0
927834,501535,2024-02-14,Card,Mobile App,386.22,Success,Restaurants,0
927835,501280,2024-03-16,Bill Payment,Mobile App,1744.21,Success,Utilities,0
927836,500991,2024-02-14,UPI,ATM,3525.04,Success,Groceries,0
927837,500070,2024-02-23,Card,Branch,2748.93,Success,Utilities,0
927838,500130,2024-03-10,Card,ATM,1737.29,Success,Restaurants,0
927839,500498,2024-04-02,UPI,ATM,1119.4,Success,Groceries,0
927840,500617,2024-02-21,Card,Mobile App,2139.64,Success,Restaurants,0
927841,501353,2024-03-21,UPI,Mobile App,146.21,Success,Restaurants,0
927842,500705,2024-03-04,UPI,Mobile App,607.93,Failed,Healthcare,0
927843,501311,2024-01-23,UPI,Internet Banking,2083.5,Success,Restaurants,0
927844,502313,2024-01-30,UPI,Mobile App,1604.58,Success,Education,0
927845,500576,2024-03-16,NEFT,Mobile App,30857.21,Success,Education,0
927846,501662,2024-03-09,NEFT,Internet Banking,19947.96,Success,Groceries,0
927847,500150,2024-03-04,UPI,Mobile App,1160.89,Success,Fuel,0
927848,501737,2024-02-29,ATM,Internet Banking,4568.04,Success,Groceries,0
927849,501828,2024-01-06,UPI,Branch,588.16,Success,Fuel,0
927850,502110,2024-04-09,Bill Payment,Mobile App,1675.54,Success,Groceries,0
927851,500214,2024-04-17,ATM,Internet Banking,3006.72,Success,Groceries,0
927852,501069,2024-02-14,UPI,UPI Partner,3283.09,Success,Healthcare,0
927853,502318,2024-03-20,Bill Payment,Internet Banking,547.47,Reversed,Education,0
927854,501100,2024-02-02,UPI,ATM,1465.44,Success,Restaurants,0
927855,501466,2024-02-28,Bill Payment,Branch,1394.8,Success,Restaurants,0
927856,501180,2024-03-24,IMPS,Mobile App,12023.19,Reversed,Restaurants,0
927857,502029,2024-03-22,ATM,Mobile App,914.78,Success,Education,0
927858,501536,2024-04-20,Card,Internet Banking,1084.6,Success,Fuel,0
927859,501122,2024-02-27,Card,Branch,3936.62,Success,Restaurants,0
927860,501713,2024-04-23,UPI,Internet Banking,642.58,Success,Fuel,0
927861,500681,2024-03-16,Bill Payment,Mobile App,996.16,Success,Restaurants,0
927862,501633,2024-01-06,UPI,Internet Banking,2611.81,Success,Groceries,0
927863,501363,2024-01-23,ATM,Mobile App,1287.13,Success,Utilities,0
927864,501894,2024-02-04,UPI,Branch,1222.02,Success,Education,0
927865,501282,2024-03-02,UPI,Internet Banking,579.43,Success,Healthcare,0
927866,501171,2024-03-29,UPI,Branch,2238.98,Success,Electronics,0
927867,501625,2024-01-13,UPI,Mobile App,603.79,Success,Travel,0
927868,500073,2024-03-20,ATM,UPI Partner,1872.61,Success,Utilities,0
927869,501527,2024-04-03,NEFT,Mobile App,11799.66,Success,Travel,0
927870,500259,2024-02-12,NEFT,Internet Banking,4671.97,Success,Electronics,0
927871,500197,2024-03-30,UPI,ATM,560.97,Failed,Electronics,0
927872,501229,2024-03-07,NEFT,Mobile App,40275.1,Success,Groceries,0
927873,500180,2024-02-12,Card,Mobile App,1415.13,Success,Education,0
927874,502190,2024-01-17,UPI,Branch,438.52,Success,Fuel,0
927875,501206,2024-02-17,Card,Mobile App,927.72,Success,Restaurants,0
927876,501191,2024-02-09,UPI,Mobile App,518.3,Success,Groceries,0
927877,500586,2024-04-23,Bill Payment,ATM,1468.47,Success,Travel,0
927878,500878,2024-03-29,ATM,Mobile App,373.77,Success,Healthcare,0
927879,500440,2024-04-01,NEFT,UPI Partner,4470.12,Success,Restaurants,0
927880,500806,2024-02-11,UPI,Mobile App,1337.61,Success,Utilities,0
927881,500729,2024-03-26,Card,Mobile App,2575.33,Success,Electronics,0
927882,501663,2024-04-24,IMPS,ATM,5443.19,Success,Electronics,0
927883,502122,2024-03-11,Card,ATM,1303.84,Success,Education,0
927884,500924,2024-01-26,Bill Payment,Mobile App,3625.62,Success,Fuel,0
927885,500212,2024-03-31,ATM,Internet Banking,1623.16,Success,Education,0
927886,501858,2024-02-10,UPI,Mobile App,530.64,Success,Groceries,0
927887,500690,2024-02-23,Card,Mobile App,837.93,Success,Groceries,0
927888,500019,2024-04-14,Card,Mobile App,856.34,Success,Healthcare,0
927889,500109,2024-04-10,Card,UPI Partner,3524.26,Success,Utilities,0
927890,502163,2024-03-17,Bill Payment,Mobile App,3197.91,Success,Travel,0
927891,502119,2024-04-24,Card,Mobile App,1138.05,Success,Electronics,0
927892,500048,2024-03-05,Card,Mobile App,1126.53,Success,Healthcare,0
927893,500700,2024-04-14,Card,Mobile App,4409.8,Success,Utilities,0
927894,500529,2024-01-29,NEFT,UPI Partner,2409.29,Success,Travel,0
927895,500432,2024-03-23,IMPS,Mobile App,3653.24,Success,Fuel,0
927896,501543,2024-01-18,Card,Mobile App,1643.86,Success,Education,0
927897,500286,2024-03-16,UPI,Mobile App,669.91,Success,Healthcare,0
927898,502027,2024-03-06,UPI,Mobile App,452.01,Failed,Utilities,0
927899,500470,2024-04-10,IMPS,Internet Banking,32590.53,Success,Travel,0
927900,500670,2024-04-11,UPI,Mobile App,121.88,Success,Fuel,0
927901,500773,2024-01-26,UPI,UPI Partner,248.17,Success,Utilities,0
927902,501726,2024-03-06,NEFT,UPI Partner,5355.24,Success,Fuel,0
927903,501390,2024-03-02,UPI,Mobile App,582.31,Success,Utilities,0
927904,502098,2024-03-31,ATM,Mobile App,8603.97,Success,Travel,0
927905,501484,2024-03-15,Card,UPI Partner,5027.57,Success,Restaurants,0
927906,501577,2024-01-02,UPI,Internet Banking,397.54,Reversed,Electronics,0
927907,500231,2024-01-23,ATM,ATM,2074.7,Success,Electronics,0
927908,502259,2024-01-30,ATM,Mobile App,1570.68,Success,Electronics,0
927909,500464,2024-02-29,UPI,Mobile App,661.61,Success,Education,0
927910,501500,2024-03-03,Card,Mobile App,1196.65,Success,Education,0
927911,500343,2024-04-05,UPI,Mobile App,602.28,Success,Restaurants,0
927912,501533,2024-01-10,Card,UPI Partner,616.72,Success,Groceries,0
927913,500935,2024-01-28,Card,Mobile App,439.21,Success,Restaurants,0
927914,501973,2024-02-18,Card,Mobile App,9409.94,Success,Fuel,0
927915,502094,2024-02-27,UPI,Mobile App,2906.94,Success,Fuel,0
927916,501117,2024-04-11,UPI,Mobile App,987.72,Success,Fuel,0
927917,501319,2024-01-30,UPI,Mobile App,924.07,Success,Education,0
927918,500917,2024-03-26,UPI,Mobile App,1005.25,Success,Utilities,0
927919,501323,2024-03-05,Bill Payment,UPI Partner,7058.42,Success,Education,0
927920,500040,2024-01-24,IMPS,Internet Banking,5936.29,Success,Travel,0
927921,501735,2024-01-23,ATM,ATM,839.91,Success,Travel,0
927922,502324,2024-01-27,Card,UPI Partner,1029.24,Success,Groceries,0
927923,500462,2024-01-23,Card,Internet Banking,2632.28,Success,Fuel,0
927924,501730,2024-04-27,Card,UPI Partner,445.21,Success,Education,0
927925,500658,2024-04-14,UPI,Mobile App,812.61,Success,Groceries,0
927926,501078,2024-03-07,UPI,Mobile App,872.33,Success,Utilities,0
927927,501143,2024-02-13,UPI,ATM,3272.18,Success,Fuel,0
927928,500291,2024-04-19,ATM,Mobile App,6801.0,Success,Fuel,0
927929,500001,2024-03-25,UPI,Mobile App,1764.26,Success,Restaurants,0
927930,502329,2024-04-16,IMPS,Internet Banking,2369.01,Success,Restaurants,0
927931,500556,2024-03-07,ATM,Internet Banking,2521.31,Success,Restaurants,0
927932,500785,2024-04-13,IMPS,Mobile App,8093.09,Reversed,Travel,0
927933,502142,2024-01-16,ATM,Branch,9447.71,Success,Utilities,0
927934,501787,2024-01-25,UPI,Internet Banking,1352.32,Success,Fuel,0
927935,502199,2024-01-20,UPI,Mobile App,466.11,Success,Electronics,0
927936,501721,2024-03-17,ATM,Branch,10049.36,Success,Education,0
927937,501716,2024-04-22,Bill Payment,Mobile App,3392.55,Success,Restaurants,0
927938,500833,2024-04-04,IMPS,UPI Partner,910.89,Success,Restaurants,0
927939,500017,2024-04-28,IMPS,Internet Banking,24343.08,Success,Fuel,0
927940,501239,2024-04-16,UPI,UPI Partner,587.96,Success,Restaurants,0
927941,502094,2024-02-01,ATM,Mobile App,1753.1,Success,Healthcare,0
927942,501501,2024-01-27,UPI,UPI Partner,1290.11,Success,Groceries,0
927943,501252,2024-03-21,NEFT,Mobile App,9018.52,Success,Education,0
927944,500021,2024-01-22,UPI,Mobile App,437.76,Success,Fuel,0
927945,500617,2024-03-19,UPI,Mobile App,193.33,Success,Healthcare,0
927946,500068,2024-02-17,UPI,ATM,1449.81,Success,Fuel,0
927947,502007,2024-01-14,UPI,Mobile App,388.68,Success,Travel,0
927948,500716,2024-02-09,IMPS,Mobile App,1199.34,Success,Restaurants,0
927949,500636,2024-03-02,NEFT,ATM,4248.79,Success,Utilities,0
927950,502316,2024-02-07,Card,Branch,360.45,Success,Fuel,0
927951,500718,2024-01-08,Card,Mobile App,477.78,Success,Healthcare,0
927952,500742,2024-01-20,NEFT,Mobile App,4314.85,Success,Groceries,0
927953,500383,2024-01-19,IMPS,UPI Partner,5187.33,Success,Fuel,0
927954,501323,2024-03-03,UPI,Internet Banking,217.7,Success,Healthcare,0
927955,501386,2024-04-04,Card,Mobile App,1772.78,Success,Groceries,0
927956,502086,2024-02-07,UPI,Mobile App,115.07,Success,Fuel,0
927957,500991,2024-04-17,ATM,UPI Partner,4360.39,Success,Utilities,0
927958,501989,2024-01-23,UPI,Mobile App,1235.59,Success,Utilities,0
927959,501659,2024-01-02,UPI,Mobile App,955.87,Success,Electronics,0
927960,500153,2024-03-29,UPI,Internet Banking,346.25,Success,Fuel,0
927961,502234,2024-01-29,UPI,Mobile App,939.87,Success,Education,0
927962,501581,2024-02-11,UPI,Internet Banking,1707.46,Success,Electronics,0
927963,500375,2024-02-03,Card,Mobile App,10832.11,Success,Travel,0
927964,500615,2024-02-21,ATM,Mobile App,2847.01,Success,Restaurants,0
927965,501914,2024-04-04,UPI,Internet Banking,367.41,Success,Restaurants,0
927966,501293,2024-04-28,ATM,Branch,2468.85,Success,Electronics,0
927967,500516,2024-03-01,UPI,UPI Partner,2785.82,Failed,Education,0
927968,501616,2024-01-15,UPI,UPI Partner,920.39,Success,Education,0
927969,502213,2024-03-26,Card,Mobile App,3339.77,Failed,Travel,0
927970,502150,2024-03-10,UPI,Mobile App,335.97,Success,Education,0
